id,Tipo_despesa,Data,Fornecedor,Valor (R$),nome,partido,uf,email
73778,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-28,CONDOMINIO LONDRINA TRADE CENTER,639.78,Luiz Carlos Hauly,PODE,PR,dep.luizcarloshauly@camara.leg.br
73778,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-16,COPEL DISTRIBUIÇÃO S.A,43.89,Luiz Carlos Hauly,PODE,PR,dep.luizcarloshauly@camara.leg.br
73778,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-17,COPEL DISTRIBUIÇÃO S.A,43.03,Luiz Carlos Hauly,PODE,PR,dep.luizcarloshauly@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-05,AMORETTO CAFES EXPRESSO LTDA,710.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-08,AMORETTO CAFES EXPRESSO LTDA,710.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-10,AMORETTO CAFES EXPRESSO LTDA,710.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-10,AMORETTO CAFES EXPRESSO LTDA,710.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-13,AMORETTO CAFES EXPRESSO LTDA.,710.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-07,CENTROESTE PARTICIPAÇÕES E AGROPECUÁRIA LTDA,6000.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-25,CENTROESTE PARTICIPAÇÕES E AGROPECUÁRIA LTDA,6000.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-13,CENTROESTE PARTICIPAÇÕES E AGROPECUÁRIA LTDA,6000.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-13,CENTROESTE PARTICIPAÇÕES E AGROPECUÁRIA LTDA,6000.0,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-01,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,351.4,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,COMBUSTÍVEIS E LUBRIFICANTES.,2024-06-17,AUTO POSTO AEROPORTO LTDA,155.1,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-04,AUTO POSTO BIZUNGA LT,279.44,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-31,AUTO POSTO BR 060 LTDA,146.67,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-15,AUTO POSTO CINCO ESTRELAS LTDA,217.06,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
204485,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-05,AUTO POSTO CONCORDE LTDA,193.88,Luiz Carlos Motta,PL,SP,dep.luizcarlosmotta@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-10,BARBARA DANTAS MAYER,5000.0,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-08-03,BARBARA DANTAS MAYER,5000.0,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-03,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,173.98,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-08-03,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,172.52,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-01,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,177.45,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-02,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,156.88,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-26,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,160.95,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-04,Energisa Paraíba Distribuidora de Energia S.A.,1110.73,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-03,Energisa Paraíba Distribuidora de Energia S.A.,1205.72,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-03,Energisa Paraíba Distribuidora de Energia S.A.,1206.16,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-04,Energisa Paraíba Distribuidora de Energia S.A.,1083.04,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-26,Energisa Paraíba Distribuidora de Energia S.A.,596.2,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-12,LAFESTA COMERCIO DE DESCARTAVEIS LTDA,987.15,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-12,LAFESTA COMERCIO DE DESCARTAVEIS LTDA,582.5,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-04,MAGALY OLIVEIRA DE ANDRADE ALMEIDA,3000.0,Luiz Couto,PT,PB,dep.luizcouto@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-30,BRUNO FERRAZ VELLOSO,1848.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-01,BRUNO FERRAZ VELLOSO,544.08,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-10,BRUNO FERRAZ VELLOSO,1848.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-07,BRUNO FERRAZ VELLOSO,503.68,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-01,BRUNO FERRAZ VELLOSO,1848.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-01,BRUNO FERRAZ VELLOSO,1848.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-10,BRUNO FERRAZ VELLOSO,503.68,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-26,CEMIG DISTRIBUIÇÃO S.A.,116.45,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-26,CEMIG DISTRIBUIÇÃO S.A.,204.41,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-26,CEMIG DISTRIBUIÇÃO S.A.,151.85,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-26,CEMIG DISTRIBUIÇÃO S.A.,164.67,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-01,FACS NEGÓCIOS E PARTICIPAÇ~ES LTDA,3500.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-02,FACS NEGÓCIOS E PARTICIPAÇ~ES LTDA,3500.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-01,FACS NEGÓCIOS E PARTICIPAÇ~ES LTDA,3500.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
141487,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-03,FACS NEGÓCIOS E PARTICIPAÇ~ES LTDA,3500.0,Luiz Fernando Faria,PSD,MG,dep.luizfernandofaria@camara.leg.br
229432,PASSAGEM AÉREA - SIGEPA,2024-08-07,TAM,1156.04,Luiz Fernando Vampiro,MDB,SC,dep.luizfernandovampiro@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-11,AMORETTO CAFES EXPRESSO LTDA,650.0,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-04,AMORETTO CAFES EXPRESSO LTDA,650.0,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-08,AMORETTO CAFES EXPRESSO LTDA,650.0,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-07,AMORETTO CAFES EXPRESSO LTDA,780.0,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-08,AMORETTO CAFES EXPRESSO LTDA,780.0,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-02-28,BSTower Multi,617.5,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-04,BVA NEGÓCIOS IMOBILIÁRIOS S/A,2502.36,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-28,BVA NEGÓCIOS IMOBILIÁRIOS S/A,2502.36,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-28,BVA NEGÓCIOS IMOBILIÁRIOS S/A,2502.36,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-30,BVA NEGÓCIOS IMOBILIÁRIOS S/A,2502.36,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-29,BVA NEGÓCIOS IMOBILIÁRIOS S/A,2502.36,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-03,COMPANHIA ENERGÉTICA DO CEARÁ,101.12,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-04,COMPANHIA ENERGÉTICA DO CEARÁ,104.08,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-04,COMPANHIA ENERGÉTICA DO CEARÁ,100.0,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
220658,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-04,COMPANHIA ENERGÉTICA DO CEARÁ,101.23,Luiz Gastão,PSD,CE,dep.luizgastao@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-14,AGUAS DE NOVA FRIBURGO,333.6,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-13,AGUAS DE NOVA FRIBURGO,333.6,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-14,AGUAS DE NOVA FRIBURGO,333.6,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-13,AGUAS DE NOVA FRIBURGO,333.6,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-13,AGUAS DE NOVA FRIBURGO,333.6,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-08,CLARO,251.28,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-10,CLARO,254.71,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-07,CLARO,255.44,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-11,CLARO,264.24,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-10,CLARO S.A.,255.65,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-26,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,195.99,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-26,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,50.23,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-28,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,62.45,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-26,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,98.86,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
204455,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-26,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,24.8,Luiz Lima,PL,RJ,dep.luizlima@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-03,Copel Distribuição S.A.,527.76,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-03,Copel Distribuição S.A.,823.64,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-04,Copel Distribuição S.A.,919.47,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-02,Copel Distribuição S.A.,993.5,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-27,M A EVANGELISTA INFORMATICA ME,100.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-15,OPÇÃO IMÓVEIS.,4500.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-15,OPÇÃO IMÓVEIS.,4500.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-15,OPÇÃO IMÓVEIS.,4500.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-17,OPÇÃO IMÓVEIS.,4500.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-15,OPÇÃO IMÓVEIS.,4500.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-17,SANEPAR,354.5,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-18,SANEPAR,315.67,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-18,SANEPAR,309.15,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-17,SANEPAR,337.76,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
162332,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-15,SYMA COMPUTADORES LTDA.,280.0,Luiz Nishimori,PSD,PR,dep.luiznishimori@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-27,OpenAI,106.46,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-07,REGUS DO BRASIL LTDA,1426.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-07,REGUS DO BRASIL LTDA,1426.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-28,REGUS DO BRASIL LTDA,1426.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-25,REGUS DO BRASIL LTDA,1426.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-25,REGUS DO BRASIL LTDA,1426.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-25,REGUS DO BRASIL LTDA,1486.2,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-08-05,REGUS DO BRASIL LTDA,1486.21,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-20,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,158.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-22,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,357.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-12,AUTO POSTO BLA LTDA,205.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-13,AUTO POSTO JOAQUIM ANTUNES LTDA,305.02,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-30,AUTO POSTO LUPPI LTDA,361.42,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-25,AUTO POSTO MANHATTAM DE ARACATUBA LTDA,280.2,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
204526,COMBUSTÍVEIS E LUBRIFICANTES.,2024-06-02,AUTO POSTO NEMO LTDA,100.0,Luiz Philippe de Orleans e Bragança,PL,SP,dep.luizphilippedeorleansebraganca@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-17,CLARO NXT TELECOMUNICAÇÕES S.A,200.83,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-17,CLARO NXT TELECOMUNICAÇÕES S.A,209.55,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-17,CLARO NXT TELECOMUNICAÇÕES S.A,200.83,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-18,CLARO NXT TELECOMUNICAÇÕES S.A,209.55,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-19,CLARO NXT TELECOMUNICAÇÕES S.A.,200.83,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-26,ENEL - Eletropaulo Metropolitana Eletricidade de São Paulo S. A.,105.13,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-24,ENEL - Eletropaulo Metropolitana Eletricidade de São Paulo S. A.,63.28,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-24,ENEL - Eletropaulo Metropolitana Eletricidade de São Paulo S. A.,82.64,Luiza Erundina,PSOL,SP,dep.luizaerundina@camara.leg.br
